i,j,y,t
19649,66,-0.786885058517092,1
19649,66,-0.891138225691235,2
19650,654,0.95928006973349,1
19650,654,1.51227416437219,2
19651,47,-0.396192767883439,1
19651,47,-0.358816799387505,2
19652,956,-1.09515769798246,1
19652,956,-0.4307081279267,2
19653,467,-0.399880212264114,1
19653,467,0.151594321553943,2
19654,866,0.965161514195706,1
19654,866,1.07372770693362,2
19655,218,-0.314728864805355,1
19655,933,0.319969822327108,2
19656,112,-1.45788769787991,1
19656,112,-1.5300501561364,2
19657,650,-0.226581812592509,1
19657,650,-0.0864600022219427,2
19658,857,-0.823496692840753,1
19658,857,-1.19042311750701,2
19659,57,-1.81103463748017,1
19659,57,-1.81522326789558,2
19660,804,2.06790101583055,1
19660,804,1.3424112318984,2
19661,89,1.75085596943215,1
19661,89,1.84021016513466,2
19662,241,0.946250145538282,1
19662,83,0.946728461516445,2
19663,48,-0.662938631921654,1
19663,48,-0.47104364003455,2
19664,284,-0.786598567336224,1
19664,284,-1.34518733762763,2
19665,590,0.833188518144121,1
19665,590,0.740447582010431,2
19666,172,0.461260499582413,1
19666,172,0.486392782979392,2
19667,710,1.0059663981076,1
19667,710,0.824365132303057,2
19668,911,-0.403706576930202,1
19668,911,-0.570144196415156,2
19669,517,-0.882597397501936,1
19669,614,-2.07029927895964,2
19670,382,-0.39964504010305,1
19670,382,-0.368434377766684,2
19671,940,-0.807183623310712,1
19671,940,-0.310273068180137,2
19672,780,-1.27792154698203,1
19672,211,-1.47805378147375,2
19673,861,-0.286188917264867,1
19673,861,-0.0616322225837009,2
19674,181,1.41234426523904,1
19674,365,1.80390674445649,2
19675,686,-1.70754617738263,1
19675,686,-1.27747019299245,2
19676,447,-0.872255562846718,1
19676,447,-0.586343372177603,2
19677,86,-1.00377403681229,1
19677,86,-0.637946101530423,2
19678,862,-1.54684959591223,1
19678,862,-1.36462384608426,2
19679,526,0.344810690259495,1
19679,526,-0.403405068666932,2
19680,544,-0.523546954347167,1
19680,544,-0.743092780117458,2
19681,483,0.921085234274985,1
19681,483,1.1309349632109,2
19682,930,-1.32936666777644,1
19682,930,-1.49448592449914,2
19683,446,0.280138673591128,1
19683,369,0.0235759724258964,2
19684,893,1.67611124853496,1
19684,893,0.889722456641016,2
19685,560,0.238100806222465,1
19685,560,-0.0366086532182013,2
19686,169,-1.23773371212893,1
19686,169,-1.15068620888075,2
19687,53,-0.156215527434561,1
19687,236,1.62971481300793,2
19688,939,-0.982433261606078,1
19688,939,-1.28121442488478,2
19689,773,0.617689857868731,1
19689,493,1.2811157687462,2
19690,971,0.27093020910953,1
19690,971,-0.0644839020813169,2
19691,221,0.816590292828324,1
19691,595,0.764736128677976,2
19692,29,-0.867117560379856,1
19692,29,-1.05094060187424,2
19693,830,-1.70250693279788,1
19693,830,-2.09010589944376,2
19694,762,0.0602061574651078,1
19694,762,0.292591226782559,2
19695,727,-1.00615157157713,1
19695,727,-0.442912434202795,2
19696,145,-0.0828592012755315,1
19696,145,-0.432211571532423,2
19697,196,-0.451230855670878,1
19697,196,-0.479549531874504,2
19698,537,0.466613720734635,1
19698,537,0.360736775927652,2
19699,780,1.20170524815406,1
19699,637,0.0289335806794567,2
19700,395,0.697276890139016,1
19700,395,0.953450506494665,2
19701,729,-0.138427736930843,1
19701,729,-0.515024257134335,2
19702,967,-1.21798266258311,1
19702,967,-0.656056017717869,2
19703,18,-2.18263329396197,1
19703,337,-2.16449370109312,2
19704,969,-1.04876759559481,1
19704,969,-1.32996106240642,2
19705,803,-0.546114514314616,1
19705,773,0.582332149480117,2
19706,798,-1.27770460767825,1
19706,798,-0.808266726946996,2
19707,606,1.70233044366722,1
19707,606,1.14943182864416,2
19708,749,-0.102632629241503,1
19708,749,0.656750763174425,2
19709,817,-0.935553538924849,1
19709,817,-0.993168485577826,2
19710,764,0.117863106070359,1
19710,764,-0.3830428612685,2
19711,112,-0.595901768016851,1
19711,112,-1.05160374995049,2
19712,836,-0.167869652786344,1
19712,836,0.33947407361458,2
19713,793,0.900238272912905,1
19713,793,1.20493500202029,2
19714,743,0.816321060946762,1
19714,983,0.85089075557889,2
19715,493,1.66837161762267,1
19715,493,1.76777143259219,2
19716,962,-2.58795622381049,1
19716,962,-2.5497342882124,2
19717,15,-0.990461971437372,1
19717,15,-0.827787617411495,2
19718,662,-0.422683393410274,1
19718,662,-0.273117055363934,2
19719,178,-1.8024249929051,1
19719,125,-2.02237220222924,2
19720,587,-1.65609564169312,1
19720,587,-2.01070324883273,2
19721,747,-0.0906319024197364,1
19721,747,-0.305020706223565,2
19722,573,0.755175498842689,1
19722,797,1.45689879828611,2
19723,781,1.06665619746209,1
19723,594,-0.547803041133678,2
19724,502,0.794348833760177,1
19724,502,1.37247020616731,2
19725,85,-0.669993189867263,1
19725,85,0.142952028580501,2
19726,172,-0.962770729607542,1
19726,172,-0.978067203801376,2
19727,634,1.11854671221756,1
19727,634,1.70646731044044,2
19728,902,-0.309078038558504,1
19728,280,-1.77274636349558,2
19729,523,-1.84251426090423,1
19729,523,-1.26584322121301,2
19730,268,1.06778356844991,1
19730,268,0.69923853068094,2
19731,74,1.43504929602198,1
19731,74,1.26303573894891,2
19732,830,-1.24894504174871,1
19732,512,-2.47887643182674,2
19733,351,-0.930665198208483,1
19733,351,-0.509994029273784,2
19734,6,0.774502396998543,1
19734,6,0.378710791814813,2
19735,891,-1.90572817036987,1
19735,823,-0.0565998437852214,2
19736,821,-1.33337447434921,1
19736,545,-1.57789514751628,2
19737,210,-0.494305547425934,1
19737,210,-0.760513362394397,2
19738,538,0.0935566085105613,1
19738,538,-0.35320520762373,2
19739,865,-0.0132843644496378,1
19739,865,-1.44710757200062,2
19740,538,-1.42157552578852,1
19740,538,-0.936873692744573,2
19741,186,0.926508441101146,1
19741,186,0.99861616208194,2
19742,902,0.739474962247366,1
19742,902,0.452476621490766,2
19743,826,-0.799308322600814,1
19743,826,-0.119767761488319,2
19744,866,0.914140934257168,1
19744,9,1.80820411091559,2
19745,425,-1.50006967867611,1
19745,425,-1.07112354730409,2
19746,536,1.44105808456294,1
19746,536,0.569564157852332,2
19747,284,1.15325944585329,1
19747,284,1.8053848840103,2
19748,685,-1.35041597371404,1
19748,685,-1.54767244524019,2
19749,168,2.80261877489533,1
19749,168,3.01601135269996,2
19750,758,1.09794459617157,1
19750,952,0.58006332854729,2
19751,991,0.0403595425269278,1
19751,991,0.128607946793701,2
19752,517,1.4528536416579,1
19752,517,1.5399943900028,2
19753,46,-0.089175662782408,1
19753,46,0.0714221069970485,2
19754,969,-1.42960621391419,1
19754,969,-1.0717003207708,2
19755,888,-1.64957642006639,1
19755,888,-1.46545100043793,2
19756,490,0.344762956472424,1
19756,490,0.1449840766977,2
19757,541,-0.574824091740347,1
19757,549,-0.0883369981493034,2
19758,629,-0.593581592067822,1
19758,629,-0.686853729201557,2
19759,248,1.03231462326852,1
19759,248,1.39900059933131,2
19760,613,0.494373612428644,1
19760,958,1.24931565215843,2
19761,479,0.419909638522473,1
19761,479,0.0121702462207215,2
19762,470,-0.0460067709598047,1
19762,470,0.78978441974216,2
19763,501,-0.604033991405301,1
19763,501,-0.829153636798041,2
19764,646,1.80634812019199,1
19764,466,2.78742577707575,2
19765,651,0.914708880152483,1
19765,651,1.08462640705496,2
19766,90,-1.20589801741316,1
19766,90,-0.786462904830839,2
19767,905,0.588891096026607,1
19767,905,1.42722856966707,2
19768,932,1.47304674247123,1
19768,934,1.90262092478634,2
19769,490,2.1646571858292,1
19769,490,2.18040876635233,2
19770,188,-0.475850397211809,1
19770,592,0.7804745441067,2
19771,435,-0.52555615014116,1
19771,435,-0.807528294687765,2
19772,182,-1.33914567658342,1
19772,182,-1.30374182051879,2
19773,888,1.59010980096569,1
19773,888,1.66575314701366,2
19774,831,0.809008165684869,1
19774,831,1.03887903531839,2
19775,679,-0.946277405505491,1
19775,679,-0.834134045351012,2
19776,131,-0.716469724570608,1
19776,131,-0.755696383453706,2
19777,16,1.33150776242446,1
19777,55,0.79669467285593,2
19778,90,-0.619574285436617,1
19778,644,-0.797507629119214,2
19779,618,1.42584541274014,1
19779,618,1.79997496588877,2
19780,434,-0.578431032374696,1
19780,434,-0.0453058955590076,2
19781,986,-0.493766025515563,1
19781,986,-0.721940922420018,2
19782,401,-0.424001178644587,1
19782,401,0.0169374051694486,2
19783,853,0.820891369483493,1
19783,853,1.54244046321219,2
19784,400,0.370788876584292,1
19784,400,0.22874581979485,2
19785,775,0.822971951463941,1
19785,969,-0.165650678768482,2
19786,758,-0.224108883426664,1
19786,758,-0.350613167634108,2
19787,880,-0.858631217971877,1
19787,880,-0.743699308275997,2
19788,443,1.38057741609538,1
19788,443,1.05017289868837,2
19789,756,-0.749407189833154,1
19789,756,-0.615756303627441,2
19790,222,0.940233891315608,1
19790,222,1.17624744450137,2
19791,787,2.40903253119179,1
19791,304,2.7442627732032,2
19792,45,-0.14872197676557,1
19792,45,0.130848343279393,2
19793,798,-0.0631832890220684,1
19793,798,0.350739678686165,2
19794,705,0.851772343458423,1
19794,705,0.872928795178737,2
19795,542,-0.668405101943299,1
19795,542,-0.0825992197221939,2
19796,479,0.224721875609303,1
19796,479,-0.0293491972411722,2
19797,301,-0.227660382236809,1
19797,301,-0.156798402997772,2
19798,693,-1.0173746441671,1
19798,693,-1.61890778218988,2
19799,266,1.57216624526727,1
19799,624,0.510961817977631,2
19800,226,1.29333672592564,1
19800,226,1.3275693706738,2
19801,634,-0.644172738895174,1
19801,634,-0.503885419867635,2
19802,562,-0.0818902765024764,1
19802,562,-0.798039857151404,2
19803,868,-0.466032393823271,1
19803,868,-0.124995767301352,2
19804,41,-1.48742930829452,1
19804,233,-1.81049675053711,2
19805,800,-0.670320654998117,1
19805,800,-0.433092777636404,2
19806,556,-2.02215961716105,1
19806,271,-1.12263809663033,2
19807,140,-1.28916817913825,1
19807,140,-0.960125337491236,2
19808,381,-2.15093649723617,1
19808,381,-2.11732499947129,2
19809,414,-2.07907812661559,1
19809,414,-1.92154419019012,2
19810,389,-2.24276448515936,1
19810,389,-2.62662785026523,2
19811,950,0.4158263061988,1
19811,950,1.02679759563684,2
19812,855,2.51181402748313,1
19812,855,2.23691712894656,2
19813,972,1.12264493080174,1
19813,972,1.39359306639241,2
19814,320,-0.666714001233116,1
19814,193,-1.18951434261456,2
19815,553,0.21555150735961,1
19815,553,0.07241616007183,2
19816,658,2.08153299775011,1
19816,658,1.64116866957049,2
19817,760,-1.87407920478724,1
19817,760,-2.06873167485302,2
19818,460,0.0288388127701314,1
19818,374,-0.917747951635287,2
19819,749,-0.209674593664682,1
19819,749,-0.127111961658308,2
19820,850,-1.25015197562523,1
19820,850,-1.61331378637578,2
19821,649,1.55902371340324,1
19821,649,1.74439790275475,2
19822,93,0.808572469875731,1
19822,93,0.773380250121603,2
19823,490,2.12089555613743,1
19823,490,2.02352544688965,2
19824,429,-1.13331737317918,1
19824,429,-0.753423326431078,2
19825,987,0.0753311354644782,1
19825,987,-0.6911619764508,2
19826,341,0.416456641999052,1
19826,218,0.103292555828141,2
19827,773,2.06443702164266,1
19827,52,0.0280575388410002,2
19828,576,2.26621004149086,1
19828,576,2.91354269077851,2
19829,8,-0.973649736818689,1
19829,8,-0.982845111479366,2
19830,593,0.639735669530836,1
19830,890,1.64322524368016,2
19831,983,0.47252350821493,1
19831,983,0.428637687506633,2
19832,730,1.40263571452282,1
19832,730,1.18723427363285,2
19833,538,-1.20004462753441,1
19833,538,-1.48747909890578,2
19834,673,0.180159881689913,1
19834,673,-0.332123667027601,2
19835,683,1.95062185370024,1
19835,683,2.37887447550117,2
19836,933,0.797279290332148,1
19836,933,0.923398156253463,2
19837,89,0.0520738464362509,1
19837,955,0.123235512178911,2
19838,418,0.16439164949703,1
19838,405,-0.142724404443523,2
19839,706,1.81894350366231,1
19839,706,1.76305788311621,2
19840,938,-0.300596538652305,1
19840,938,-0.0827659022567326,2
19841,179,0.643645891941014,1
19841,179,0.546988386165729,2
19842,405,0.324231550191015,1
19842,405,0.781946715716091,2
19843,302,1.50470122691128,1
19843,198,1.76825643344909,2
19844,113,-0.227279238802106,1
19844,113,0.246552144459074,2
19845,960,1.10318770618971,1
19845,578,1.24950506516913,2
19846,102,-0.19220063567321,1
19846,102,0.296975596109909,2
19847,219,-0.529483566746997,1
19847,219,-0.692480166506727,2
19848,527,-1.20930904567197,1
19848,825,0.311937938230354,2
19849,685,-1.83000671163635,1
19849,685,-1.63651595841043,2
19850,861,-3.26920792674014,1
19850,861,-2.01491491188888,2
19851,89,-0.700854670286808,1
19851,308,0.00812035199834388,2
19852,759,-1.00054918923566,1
19852,279,-2.6636117349132,2
19853,994,-0.825202335563979,1
19853,798,-1.02112768640831,2
19854,751,-0.609387747370582,1
19854,751,-0.558847771316817,2
19855,726,0.116455222385911,1
19855,726,-0.158975230063735,2
19856,123,-0.497968042438266,1
19856,123,-0.526935641797138,2
19857,479,1.59378804353165,1
19857,479,1.49613320615867,2
19858,58,-0.5413571353956,1
19858,610,0.173501740671986,2
19859,351,3.22914360744176,1
19859,351,3.13042288758929,2
19860,560,-0.997473189613209,1
19860,560,-0.238080796028545,2
19861,651,0.952598984207128,1
19861,651,1.47601602567058,2
19862,167,0.50647445673949,1
19862,167,0.881104612578453,2
19863,533,0.382623808750025,1
19863,533,-0.199607800773073,2
19864,948,-0.982712134730869,1
19864,948,-1.2323128594155,2
19865,350,0.495334515915309,1
19865,350,0.116614525910572,2
19866,595,1.76409847712447,1
19866,595,1.80343421256426,2
19867,874,-0.161774567844134,1
19867,874,0.436087176187175,2
19868,917,0.481019537711447,1
19868,917,1.03405960740247,2
19869,98,0.403437732569058,1
19869,98,0.336912447155028,2
19870,108,-0.30826577938943,1
19870,108,0.0686127384997247,2
19871,872,-0.387305387443009,1
19871,872,-0.230777977839176,2
19872,401,-1.18120503283637,1
19872,401,0.13661494165202,2
19873,162,-1.63660480981024,1
19873,569,0.0117166975417732,2
19874,7,0.740066792318721,1
19874,974,-0.224571819108294,2
19875,884,-0.443366790749314,1
19875,884,-0.183204012253683,2
19876,530,-0.153169577474645,1
19876,530,0.0558841657571655,2
19877,658,1.14260632644488,1
19877,658,1.86001063804196,2
19878,676,-0.937267367452449,1
19878,676,-0.816179988663222,2
19879,839,0.974714472272628,1
19879,37,0.448331960858633,2
19880,794,0.197478622480536,1
19880,794,0.589690615077317,2
19881,119,2.03559825171334,1
19881,119,1.68010036875415,2
19882,319,0.495717306133591,1
19882,905,-0.145246527352573,2
19883,687,0.334801885364419,1
19883,687,0.308076766197807,2
19884,838,-1.43599863738342,1
19884,838,-0.954730797025298,2
19885,880,-0.764592662696838,1
19885,754,-0.132431739411437,2
19886,747,0.0463830142105052,1
19886,747,0.466722601603069,2
19887,714,-2.36210943740339,1
19887,714,-2.3051567235438,2
19888,384,-2.0363835853967,1
19888,384,-1.88596624951248,2
19889,423,-0.119413907110526,1
19889,976,0.544576548274724,2
19890,362,-1.97193118191628,1
19890,362,-1.33495320077655,2
19891,653,-0.452546478321272,1
19891,653,-0.278612489593429,2
19892,43,0.946588528309479,1
19892,43,0.491489808494848,2
19893,841,0.823283704185001,1
19893,841,0.804531632146133,2
19894,692,-0.394829621013286,1
19894,820,-0.107915877025393,2
19895,921,-0.40307680102882,1
19895,556,-0.864122760179337,2
19896,718,1.93743141995009,1
19896,718,2.08499319379393,2
19897,799,-0.0341176870830416,1
19897,799,-0.0980095367027024,2
19898,461,-0.703535544497903,1
19898,461,-0.853065020156574,2
19899,627,0.92762826311545,1
19899,627,1.09906027203164,2
19900,242,1.16330132955479,1
19900,242,0.681636970883383,2
19901,77,-1.16859494484026,1
19901,77,-0.940799169071468,2
19902,625,-0.484049379905604,1
19902,133,0.56002369810222,2
19903,987,-1.8721011596475,1
19903,987,-2.57105921292561,2
19904,852,-1.19562097598791,1
19904,238,-1.13284845061244,2
19905,896,-0.821424517134579,1
19905,986,-1.82819831637009,2
19906,219,-1.73064372838922,1
19906,717,-0.990711112788069,2
19907,599,-2.04396932667752,1
19907,599,-1.64325658660382,2
19908,360,-0.367147676463526,1
19908,360,0.449051194378617,2
19909,553,2.41618881535206,1
19909,553,2.20962996762242,2
19910,448,-0.285756346885022,1
19910,448,0.263893766981662,2
19911,718,-0.865869552956008,1
19911,718,-0.626063553575808,2
19912,58,-2.29901418370918,1
19912,636,-2.45658101263607,2
19913,339,-0.92841887696425,1
19913,339,-1.16996795734694,2
19914,898,1.9442372088178,1
19914,931,1.43518879905724,2
19915,859,1.88772294029861,1
19915,859,2.18206031023578,2
19916,388,-1.19158485765197,1
19916,388,-0.651408067220282,2
19917,263,0.295437395061458,1
19917,263,1.0759172870907,2
19918,155,1.41893580459237,1
19918,145,1.01093537002378,2
19919,511,-1.23550139613361,1
19919,511,-0.759822500344528,2
19920,643,-1.67858368687056,1
19920,643,-1.16373919764358,2
19921,885,-1.31917212431511,1
19921,885,-1.39213301227452,2
19922,289,-0.414088897229037,1
19922,289,-1.33218511830159,2
19923,674,-0.318538263086296,1
19923,674,-0.563654275986004,2
19924,93,2.0074836350879,1
19924,995,2.60734813036223,2
19925,810,1.00609207574352,1
19925,810,0.327677784690725,2
19926,636,-0.614577817645014,1
19926,433,-0.299451947526419,2
19927,501,-0.222140388751509,1
19927,502,-0.225729694377075,2
19928,78,-0.374568910232589,1
19928,78,0.104742948515302,2
19929,436,-1.24400397223232,1
19929,436,-0.557142527240189,2
19930,105,1.51130372538548,1
19930,105,1.74666084677419,2
19931,864,-0.412261677243874,1
19931,864,-1.12559944939866,2
19932,13,-0.187782155328752,1
19932,13,-0.0309188778734617,2
19933,842,-1.79508899856801,1
19933,929,-1.17442012625803,2
19934,778,0.457954368256547,1
19934,778,0.937178004096731,2
19935,38,0.473724929821489,1
19935,38,-0.467335287596958,2
19936,31,0.683066830203532,1
19936,31,1.00290670977134,2
19937,196,-0.229990729999718,1
19937,196,-0.323063732412208,2
19938,310,-1.80735280347208,1
19938,898,-1.5943290922627,2
19939,575,1.91740308220055,1
19939,575,1.5768161737689,2
19940,248,0.954516578597267,1
19940,248,0.937125719392044,2
19941,903,-1.15760153247405,1
19941,903,-0.604020809900015,2
19942,330,0.783943100262375,1
19942,647,-0.721239383449006,2
19943,17,-0.748654850976396,1
19943,17,-0.517180869077988,2
19944,834,0.835176586536453,1
19944,834,0.833808434449688,2
19945,589,1.66782150023437,1
19945,119,1.16891624717014,2
19946,481,-1.16997862842505,1
19946,570,-2.84577306760955,2
19947,724,-1.79550833993666,1
19947,724,-1.73175190777172,2
19948,702,0.342588970362266,1
19948,702,0.213912622806361,2
19949,717,0.197310625211945,1
19949,717,0.588014193822707,2
19950,914,-1.60487141944998,1
19950,914,-1.91038426401948,2
19951,997,0.523288438096564,1
